"","Pathogen","Disease","Agegroup","Source","CostCategory","median","5%","95%"
"1024","STEC","Initial","All ages","Dairy","TotalHumanCapital",241080.440627088,10866.4074450249,1408017.04832202
"1025","STEC","Initial","All ages","Eggs","TotalHumanCapital",0,0,0
"1026","STEC","Initial","All ages","Finfish","TotalHumanCapital",0,0,0
"1027","STEC","Initial","All ages","Fruit","TotalHumanCapital",112104.078763405,14446.12389777,526338.498286732
"1028","STEC","Initial","All ages","Grains and seeds","TotalHumanCapital",75668.3068017645,4957.45103114514,439652.926242497
"1029","STEC","Initial","All ages","Lamb","TotalHumanCapital",236411.414316389,16244.8935705902,1336271.86012284
"1030","STEC","Initial","All ages","Molluscs","TotalHumanCapital",0,0,0
"1031","STEC","Initial","All ages","Nuts","TotalHumanCapital",36670.8859788347,592.727495126126,253560.171269748
"1032","STEC","Initial","All ages","Other","TotalHumanCapital",162318.157979745,25016.1550031254,844985.715593639
"1033","STEC","Initial","All ages","Pork","TotalHumanCapital",157922.479981187,7119.62482983084,982085.95668619
"1034","STEC","Initial","All ages","Poultry","TotalHumanCapital",0,0,0
"1035","STEC","Initial","All ages","Vegetables","TotalHumanCapital",503595.869663187,92407.6008963432,1981206.08838884
"1036","Toxoplasma gondii","Initial","All ages","AllFood","TotalHumanCapital",13113360.6464298,8119357.029092,19491899.2639347
"1037","Toxoplasma gondii","Initial","All ages","Beef","TotalHumanCapital",2996487.43660175,570774.083558418,9271831.20161458
"1038","Toxoplasma gondii","Initial","All ages","Crustaceans","TotalHumanCapital",0,0,0
"1039","Toxoplasma gondii","Initial","All ages","Dairy","TotalHumanCapital",614466.596925579,10203.5235806191,2717374.05562776
"1040","Toxoplasma gondii","Initial","All ages","Eggs","TotalHumanCapital",0,0,0
"1041","Toxoplasma gondii","Initial","All ages","Finfish","TotalHumanCapital",0,0,0
"1042","Toxoplasma gondii","Initial","All ages","Fruit","TotalHumanCapital",612431.405840976,85884.380105431,1970169.98992883
"1043","Toxoplasma gondii","Initial","All ages","Grains and seeds","TotalHumanCapital",0,0,0
"1044","Toxoplasma gondii","Initial","All ages","Lamb","TotalHumanCapital",2959941.18976086,249685.816689241,9409521.34547919
"1045","Toxoplasma gondii","Initial","All ages","Molluscs","TotalHumanCapital",0,0,0
"1046","Toxoplasma gondii","Initial","All ages","Nuts","TotalHumanCapital",0,0,0
"1047","Toxoplasma gondii","Initial","All ages","Other","TotalHumanCapital",1587442.49623735,142899.756168149,6305400.10581999
"1048","Toxoplasma gondii","Initial","All ages","Pork","TotalHumanCapital",2150305.98042863,204860.231269498,6643478.0467417
"1049","Toxoplasma gondii","Initial","All ages","Poultry","TotalHumanCapital",663349.76670494,115208.963514432,2287293.78715518
"1050","Toxoplasma gondii","Initial","All ages","Vegetables","TotalHumanCapital",2180517.03870778,147862.863935946,7750612.87116547
"1051","Yersinia Enterocolitica","Initial","All ages","AllFood","TotalHumanCapital",7479380.92758578,4428250.23999492,12298860.591785
"1052","Yersinia Enterocolitica","Initial","All ages","Beef","TotalHumanCapital",761159.20207159,35755.3307129148,3169633.66496949
"1053","Yersinia Enterocolitica","Initial","All ages","Crustaceans","TotalHumanCapital",0,0,0
"1054","Yersinia Enterocolitica","Initial","All ages","Dairy","TotalHumanCapital",580059.217362416,25570.9025974944,2804846.01066781
"1055","Yersinia Enterocolitica","Initial","All ages","Eggs","TotalHumanCapital",0,0,0
"1056","Yersinia Enterocolitica","Initial","All ages","Finfish","TotalHumanCapital",161189.061499745,109.702804221787,974875.689513792
"1057","Yersinia Enterocolitica","Initial","All ages","Fruit","TotalHumanCapital",0,0,0
"1058","Yersinia Enterocolitica","Initial","All ages","Grains and seeds","TotalHumanCapital",0,0,0
"1059","Yersinia Enterocolitica","Initial","All ages","Lamb","TotalHumanCapital",754609.650948263,37958.8279633364,3139024.96707922
"1060","Yersinia Enterocolitica","Initial","All ages","Molluscs","TotalHumanCapital",0,0,0
"1061","Yersinia Enterocolitica","Initial","All ages","Nuts","TotalHumanCapital",0,0,0
"1062","Yersinia Enterocolitica","Initial","All ages","Other","TotalHumanCapital",106767.592567272,112.799371829505,7862436.52352386
"1063","Yersinia Enterocolitica","Initial","All ages","Pork","TotalHumanCapital",3709052.31693837,756776.537204782,8029473.9424241
"1064","Yersinia Enterocolitica","Initial","All ages","Poultry","TotalHumanCapital",0,0,0
"1065","Yersinia Enterocolitica","Initial","All ages","Vegetables","TotalHumanCapital",1262257.46695655,73405.1509295828,4814246.13122906
"1066","Yersinia Enterocolitica","Reactive arthritis","All ages","AllFood","TotalHumanCapital",2817395.21188989,961761.17793059,6118341.56413077
"1067","Yersinia Enterocolitica","Reactive arthritis","All ages","Beef","TotalHumanCapital",269375.991325062,12101.189245104,1403681.29892116
"1068","Yersinia Enterocolitica","Reactive arthritis","All ages","Crustaceans","TotalHumanCapital",0,0,0
"1069","Yersinia Enterocolitica","Reactive arthritis","All ages","Dairy","TotalHumanCapital",208969.987016233,8694.69795978687,1243359.26871754
"1070","Yersinia Enterocolitica","Reactive arthritis","All ages","Eggs","TotalHumanCapital",0,0,0
"1071","Yersinia Enterocolitica","Reactive arthritis","All ages","Finfish","TotalHumanCapital",57794.0431448708,52.7909440507326,455415.299520621
"1072","Yersinia Enterocolitica","Reactive arthritis","All ages","Fruit","TotalHumanCapital",0,0,0
"1073","Yersinia Enterocolitica","Reactive arthritis","All ages","Grains and seeds","TotalHumanCapital",0,0,0
"1074","Yersinia Enterocolitica","Reactive arthritis","All ages","Lamb","TotalHumanCapital",268488.087666119,12858.1887802623,1383806.61506041
"1075","Yersinia Enterocolitica","Reactive arthritis","All ages","Molluscs","TotalHumanCapital",0,0,0
"1076","Yersinia Enterocolitica","Reactive arthritis","All ages","Nuts","TotalHumanCapital",0,0,0
"1077","Yersinia Enterocolitica","Reactive arthritis","All ages","Other","TotalHumanCapital",49223.4988032146,53.2314847556164,3448785.92449427
"1078","Yersinia Enterocolitica","Reactive arthritis","All ages","Pork","TotalHumanCapital",1296545.70858927,209054.017712161,3779375.60322344
"1079","Yersinia Enterocolitica","Reactive arthritis","All ages","Poultry","TotalHumanCapital",0,0,0
"1080","Yersinia Enterocolitica","Reactive arthritis","All ages","Vegetables","TotalHumanCapital",447150.900533739,24249.7593683023,2126865.12371905
"1081","All pathogens","Initial and sequel disease","5-64","AllFood","TotalHumanCapital",350745062.555788,261374430.21539,491368200.833784
"1082","All pathogens","Initial and sequel disease","5-64","Beef","TotalHumanCapital",28186230.9512866,12627623.7782851,86774086.4173045
"1083","All pathogens","Initial and sequel disease","5-64","Crustaceans","TotalHumanCapital",2119933.96042664,193221.920434047,19011367.8422073
"1084","All pathogens","Initial and sequel disease","5-64","Dairy","TotalHumanCapital",26725153.2823345,9784889.43635218,82039265.18899
"1085","All pathogens","Initial and sequel disease","5-64","Eggs","TotalHumanCapital",14128521.5546794,1457386.86880464,43963833.6709177
"1086","All pathogens","Initial and sequel disease","5-64","Finfish","TotalHumanCapital",4560833.55291714,1087899.80803786,21961027.7372307
"1087","All pathogens","Initial and sequel disease","5-64","Fruit","TotalHumanCapital",7909220.81872473,2750817.61514717,25186499.533147
"1088","All pathogens","Initial and sequel disease","5-64","Grains and seeds","TotalHumanCapital",3323800.7694952,350246.322618201,18192372.1261262
"1089","All pathogens","Initial and sequel disease","5-64","Lamb","TotalHumanCapital",19840254.3426565,7189445.72560203,74759913.650577
"1090","All pathogens","Initial and sequel disease","5-64","Molluscs","TotalHumanCapital",1888862.94985165,372978.201076888,18638232.4747555
"1091","All pathogens","Initial and sequel disease","5-64","Nuts","TotalHumanCapital",1681964.60856118,175310.641819617,11628242.740731
"1092","All pathogens","Initial and sequel disease","5-64","Other","TotalHumanCapital",30280008.4509828,5484499.50522825,88779136.4118007
"1093","All pathogens","Initial and sequel disease","5-64","Pork","TotalHumanCapital",26823753.3627082,11453914.7337405,83391377.0434527
"1094","All pathogens","Initial and sequel disease","5-64","Poultry","TotalHumanCapital",172142072.615635,85121160.7317815,296695406.008269
"1095","All pathogens","Initial and sequel disease","5-64","Vegetables","TotalHumanCapital",47105368.518788,21362262.4248779,101493428.763139
"1096","All pathogens","Initial and sequel disease","65+","AllFood","TotalHumanCapital",206087850.049472,165061557.764184,264539716.198189
"1097","All pathogens","Initial and sequel disease","65+","Beef","TotalHumanCapital",14901202.8489999,6320793.77624769,54195676.2026364
"1098","All pathogens","Initial and sequel disease","65+","Crustaceans","TotalHumanCapital",2756504.80402106,274611.064848298,24523125.7951539
"1099","All pathogens","Initial and sequel disease","65+","Dairy","TotalHumanCapital",18852862.2155461,7289528.28923881,57043287.2413594
"1100","All pathogens","Initial and sequel disease","65+","Eggs","TotalHumanCapital",10846739.0888947,1113913.16805826,32218352.7955788
"1101","All pathogens","Initial and sequel disease","65+","Finfish","TotalHumanCapital",6150265.95537458,1182373.73998293,28999433.4952638
"1102","All pathogens","Initial and sequel disease","65+","Fruit","TotalHumanCapital",8280861.12839112,2392175.60720209,29063458.6958232
"1103","All pathogens","Initial and sequel disease","65+","Grains and seeds","TotalHumanCapital",2213351.38495865,139779.220412061,12362406.823442
"1104","All pathogens","Initial and sequel disease","65+","Lamb","TotalHumanCapital",10053835.6186233,3560979.73670409,48555971.9297164
"1105","All pathogens","Initial and sequel disease","65+","Molluscs","TotalHumanCapital",2287799.31421253,441750.932852977,23793047.9944366
"1106","All pathogens","Initial and sequel disease","65+","Nuts","TotalHumanCapital",1139082.34248046,71001.1563008805,6958555.28569093
"1107","All pathogens","Initial and sequel disease","65+","Other","TotalHumanCapital",13529756.1462236,2073802.86619605,48994610.9768928
"1108","All pathogens","Initial and sequel disease","65+","Pork","TotalHumanCapital",15506040.992896,6000558.13066144,54200743.6200085
"1109","All pathogens","Initial and sequel disease","65+","Poultry","TotalHumanCapital",86655893.8235953,45961337.2153242,140005259.16061
"1110","All pathogens","Initial and sequel disease","65+","Vegetables","TotalHumanCapital",33071639.1784037,15518867.3283922,69263448.7233966
"1111","All pathogens","Initial and sequel disease","<5","AllFood","TotalHumanCapital",67776297.9950587,51516906.7648473,90012402.7535121
"1112","All pathogens","Initial and sequel disease","<5","Beef","TotalHumanCapital",5259407.08339767,2406376.82226268,18472536.802117
"1113","All pathogens","Initial and sequel disease","<5","Crustaceans","TotalHumanCapital",1044287.41420457,102249.344439919,9398612.62572138
"1114","All pathogens","Initial and sequel disease","<5","Dairy","TotalHumanCapital",6559752.29683656,2595901.53091186,19700996.3073233
"1115","All pathogens","Initial and sequel disease","<5","Eggs","TotalHumanCapital",4223284.01772179,430411.680312951,13406654.1996688
"1116","All pathogens","Initial and sequel disease","<5","Finfish","TotalHumanCapital",2379903.74553205,468074.896309691,11263891.2107395
"1117","All pathogens","Initial and sequel disease","<5","Fruit","TotalHumanCapital",3217767.60441876,954083.408530595,11057403.1330034
"1118","All pathogens","Initial and sequel disease","<5","Grains and seeds","TotalHumanCapital",927751.710822976,70858.8982322701,5434287.44490079
"1119","All pathogens","Initial and sequel disease","<5","Lamb","TotalHumanCapital",3489526.53114066,1393734.50190691,16559698.4645676
"1120","All pathogens","Initial and sequel disease","<5","Molluscs","TotalHumanCapital",872146.814220046,166406.36088159,9039966.3994462
"1121","All pathogens","Initial and sequel disease","<5","Nuts","TotalHumanCapital",474808.938363999,36442.1052796799,3177587.23354953
"1122","All pathogens","Initial and sequel disease","<5","Other","TotalHumanCapital",3961353.89380821,872204.191184511,15174064.8713257
"1123","All pathogens","Initial and sequel disease","<5","Pork","TotalHumanCapital",5658999.44078187,2437675.16549669,18748331.4782512
"1124","All pathogens","Initial and sequel disease","<5","Poultry","TotalHumanCapital",24191399.1874906,12301920.1722207,41562843.5985423
"1125","All pathogens","Initial and sequel disease","<5","Vegetables","TotalHumanCapital",12116182.1409497,5671912.85603846,25153498.0002774
"1126","All pathogens","Initial and sequel disease","All ages","AllFood","TotalHumanCapital",626185604.286223,498587155.297711,821606546.100539
"1127","All pathogens","Initial and sequel disease","All ages","Beef","TotalHumanCapital",48606456.2406451,22137547.5078243,157962863.492007
"1128","All pathogens","Initial and sequel disease","All ages","Crustaceans","TotalHumanCapital",6150315.18258058,597433.608311349,55943653.5901713
"1129","All pathogens","Initial and sequel disease","All ages","Dairy","TotalHumanCapital",52777090.5620459,20791056.5775663,157406197.337089
"1130","All pathogens","Initial and sequel disease","All ages","Eggs","TotalHumanCapital",29547571.0138523,3078443.2126878,87350079.6182718
"1131","All pathogens","Initial and sequel disease","All ages","Finfish","TotalHumanCapital",13382718.142988,2894254.32456201,63836208.9551305
"1132","All pathogens","Initial and sequel disease","All ages","Fruit","TotalHumanCapital",19788796.1698635,6416286.47588418,66962875.9209989
"1133","All pathogens","Initial and sequel disease","All ages","Grains and seeds","TotalHumanCapital",6538020.35141397,599142.504909441,34421840.6982422
"1134","All pathogens","Initial and sequel disease","All ages","Lamb","TotalHumanCapital",33651598.9261696,12646700.3680851,139241496.115701
"1135","All pathogens","Initial and sequel disease","All ages","Molluscs","TotalHumanCapital",5206738.45574964,1039620.64767681,54869943.5702409
"1136","All pathogens","Initial and sequel disease","All ages","Nuts","TotalHumanCapital",3334897.99609768,303718.463979337,20777634.9297669
"1137","All pathogens","Initial and sequel disease","All ages","Other","TotalHumanCapital",48264018.7907497,8721160.16969493,152624613.269997
"1138","All pathogens","Initial and sequel disease","All ages","Pork","TotalHumanCapital",48356092.3528305,20925588.0698848,155375183.498283
"1139","All pathogens","Initial and sequel disease","All ages","Poultry","TotalHumanCapital",285359259.496762,148061872.250405,466487298.898746
"1140","All pathogens","Initial and sequel disease","All ages","Vegetables","TotalHumanCapital",92960377.4994662,44518617.2105617,192346313.310856
"1141","Campylobacter","Initial and sequel disease","5-64","AllFood","TotalHumanCapital",230488799.528534,147436448.867919,367851801.242295
"1142","Campylobacter","Initial and sequel disease","5-64","Beef","TotalHumanCapital",13153089.6345627,2240717.09143034,53549611.4824466
