 NtS01, NtS02, NtS03, NtS04, NtS05, NtS06, NtS07, NtS08, NtS09, NtS10, NtS11, NtS12, NtS13, NtS14, Cam01, Cam02, Cam03, Cam04, Cam06, Cam13, Cam14, Lim01, Lim02, Lim03, Lim04, Lim06, Lim07, Lim08, Lim09, Lim10, Lim13, Tog01, Tog02, Tog03, Tog04, Tog06, Tog10, Tog13, Tog14, STC01, STC02, STC03, STC06, STC10, STC11, STC12, STC13, STC14, Yer01, Yer02, Yer03, Yer06, Yer07, Yer13, Yer14, Vib07, Vib08, Vib09, BaC01, BaC02, BaC03, BaC04, BaC05, BaC06, BaC07, BaC08, BaC09, BaC10, BaC11, BaC12, BaC13, BaC14
7.99888989,4.656024024,6.340912913,28.02376376,28.21751752,7.191494494,1.6221998,1.126950651,1.947592593,6.816397397,7.069967968,3.594077077,31.81808809,1.992952953,7.750346346,5.73772973,7.088443443,74.26258258,7.376007007,8.885104104,12.99727728,6.80009009,3.981723724,13.45931532,5.666198198,22.80179179,18.44394394,7.404139139,4.411888889,15.37257257,27.47393393,31.01146146,31.67421421,22.21318318,6.751751752,7.061023023,6.10753954,24.07774775,18.08155155,42.92912913,15.2635976,10.34511111,15.96748048,6.128259259,4.471541542,2.24434034,28.35936937,9.477495495,14.85503504,14.64176276,61.34184184,12.05833033,3.501501502,24.41827828,24.61040971,10.72491491,20.66265265,81.16951952,7.347364364,7.290373373,7.275085085,8.748900901,3.945418418,11.25349249,2.265118118,1.866314164,1.237038108,6.620752753,45.13262262,4.027487487,21.40099099,8.629306306
8.017911133,4.674015349,6.362361028,28.07944166,28.2843399,7.22477889,1.627975798,1.135623101,1.955082305,6.835485374,7.10079435,3.610317762,31.86775998,2.001423646,7.771202758,5.753105105,7.107940718,74.30776109,7.391624847,8.901585029,13.01751974,6.823113113,3.99482349,13.49322923,5.690182182,22.86216327,18.50122345,7.429820376,4.422012346,15.39543988,27.50890224,31.0911189,31.75611834,22.26370037,6.767322878,7.083449894,6.119002113,24.14661662,18.13978757,42.98805472,15.32224291,10.38609877,16.03175142,6.141674897,4.485244133,2.251810032,28.44265265,9.508566567,14.8997909,14.68632065,61.40265821,12.1012666,3.514848182,24.49186297,24.82049602,10.74638083,20.70845401,81.20969303,7.370603159,7.313692248,7.298063619,8.774686687,3.958026582,11.2778702,2.275056946,1.882551179,1.247843514,6.640777222,45.22260149,4.049598487,21.45424424,8.647584585
8.036932377,4.692006673,6.383809142,28.13511956,28.35116227,7.258063286,1.633751796,1.144295551,1.962572016,6.854573351,7.131620732,3.626558447,31.91743188,2.009894339,7.79205917,5.76848048,7.127437994,74.35293961,7.407242687,8.918065955,13.03776221,6.846136136,4.007923257,13.52714314,5.714166166,22.92253476,18.55850295,7.455501613,4.432135802,15.4183072,27.54387054,31.17077633,31.83802247,22.31421755,6.782894005,7.105876766,6.130464687,24.21548549,18.19802358,43.04698031,15.38088822,10.42708642,16.09602236,6.155090535,4.498946725,2.259279724,28.52593594,9.539637638,14.94454677,14.73087855,61.46347459,12.14420287,3.528194862,24.56544767,25.03058233,10.76784674,20.75425537,81.24986653,7.393841953,7.337011122,7.321042153,8.800472472,3.970634746,11.30224791,2.284995774,1.898788194,1.258648919,6.660801691,45.31258036,4.071709487,21.5074975,8.665862863
8.05595362,4.709997998,6.405257257,28.19079746,28.41798465,7.291347681,1.639527794,1.152968001,1.970061728,6.873661328,7.162447114,3.642799132,31.96710377,2.018365032,7.812915582,5.783855856,7.146935269,74.39811812,7.422860527,8.93454688,13.05800467,6.869159159,4.021023023,13.56105706,5.73815015,22.98290624,18.61578245,7.48118285,4.442259259,15.44117451,27.57883884,31.25043377,31.91992659,22.36473473,6.798465132,7.128303637,6.141927261,24.28435435,18.25625959,43.10590591,15.43953353,10.46807407,16.16029329,6.168506173,4.512649316,2.266749416,28.60921922,9.570708709,14.98930264,14.77543644,61.52429096,12.18713914,3.541541542,24.63903237,25.24066864,10.78931265,20.80005672,81.29004004,7.417080747,7.360329997,7.344020687,8.826258258,3.98324291,11.32662563,2.294934601,1.915025209,1.269454324,6.680826159,45.40255923,4.093820487,21.56075075,8.684141141
8.074974864,4.727989323,6.426705372,28.24647536,28.48480703,7.324632077,1.645303793,1.161640452,1.97755144,6.892749305,7.193273496,3.659039818,32.01677566,2.026835725,7.833771994,5.799231231,7.166432544,74.44329663,7.438478367,8.951027806,13.07824714,6.892182182,4.034122789,13.59497097,5.762134134,23.04327772,18.67306195,7.506864086,4.452382716,15.46404182,27.61380714,31.3300912,32.00183072,22.41525192,6.814036258,7.150730508,6.153389834,24.35322322,18.31449561,43.1648315,15.49817885,10.50906173,16.22456423,6.181921811,4.526351907,2.274219108,28.6925025,9.60177978,15.0340585,14.81999433,61.58510733,12.23007541,3.554888222,24.71261706,25.45075494,10.81077856,20.84585808,81.33021355,7.440319542,7.383648871,7.366999221,8.852044044,3.995851073,11.35100334,2.304873429,1.931262223,1.28025973,6.700850628,45.49253809,4.115931487,21.614004,8.702419419
8.093996107,4.745980647,6.448153487,28.30215326,28.55162941,7.357916472,1.651079791,1.170312902,1.985041152,6.911837282,7.224099878,3.675280503,32.06644756,2.035306418,7.854628406,5.814606607,7.185929819,74.48847514,7.454096207,8.967508731,13.0984896,6.915205205,4.047222556,13.62888488,5.786118118,23.1036492,18.73034145,7.532545323,4.462506173,15.48690913,27.64877544,31.40974864,32.08373485,22.4657691,6.829607385,7.17315738,6.164852408,24.42209209,18.37273162,43.22375709,15.55682416,10.55004938,16.28883517,6.195337449,4.540054499,2.2816888,28.77578579,9.632850851,15.07881437,14.86455222,61.6459237,12.27301168,3.568234902,24.78620176,25.66084125,10.83224447,20.89165944,81.37038705,7.463558336,7.406967746,7.389977756,8.87782983,4.008459237,11.37538105,2.314812257,1.947499238,1.291065135,6.720875097,45.58251696,4.138042487,21.66725726,8.720697698
8.113017351,4.763971972,6.469601602,28.35783116,28.61845179,7.391200868,1.656855789,1.178985352,1.992530864,6.930925259,7.25492626,3.691521188,32.11611945,2.04377711,7.875484818,5.829981982,7.205427094,74.53365365,7.469714047,8.983989656,13.11873207,6.938228228,4.060322322,13.6627988,5.810102102,23.16402069,18.78762095,7.55822656,4.47262963,15.50977644,27.68374374,31.48940607,32.16563897,22.51628629,6.845178512,7.195584251,6.176314982,24.49096096,18.43096763,43.28268268,15.61546947,10.59103704,16.35310611,6.208753086,4.55375709,2.289158492,28.85906907,9.663921922,15.12357024,14.90911011,61.70674007,12.31594795,3.581581582,24.85978645,25.87092756,10.85371038,20.93746079,81.41056056,7.48679713,7.43028662,7.41295629,8.903615616,4.021067401,11.39975876,2.324751084,1.963736253,1.301870541,6.740899566,45.67249583,4.160153487,21.72051051,8.738975976
8.132038594,4.781963297,6.491049716,28.41350906,28.68527416,7.424485263,1.662631787,1.187657802,2.000020576,6.950013235,7.285752642,3.707761873,32.16579135,2.052247803,7.89634123,5.845357357,7.224924369,74.57883217,7.485331887,9.000470582,13.13897453,6.961251251,4.073422089,13.69671271,5.834086086,23.22439217,18.84490046,7.583907797,4.482753086,15.53264375,27.71871205,31.56906351,32.2475431,22.56680347,6.860749639,7.218011122,6.187777555,24.55982983,18.48920365,43.34160827,15.67411478,10.63202469,16.41737704,6.222168724,4.567459682,2.296628184,28.94235235,9.694992993,15.1683261,14.953668,61.76755645,12.35888422,3.594928262,24.93337115,26.08101387,10.87517629,20.98326215,81.45073407,7.510035925,7.453605494,7.435934824,8.929401401,4.033675564,11.42413647,2.334689912,1.979973268,1.312675946,6.760924035,45.7624747,4.182264487,21.77376376,8.757254254
8.151059838,4.799954621,6.512497831,28.46918696,28.75209654,7.457769659,1.668407786,1.196330252,2.007510288,6.969101212,7.316579023,3.724002558,32.21546324,2.060718496,7.917197642,5.860732733,7.244421644,74.62401068,7.500949728,9.016951507,13.15921699,6.984274274,4.086521855,13.73062663,5.85807007,23.28476365,18.90217996,7.609589033,4.492876543,15.55551107,27.75368035,31.64872094,32.32944723,22.61732065,6.876320765,7.240437994,6.199240129,24.6286987,18.54743966,43.40053387,15.73276009,10.67301235,16.48164798,6.235584362,4.581162273,2.304097876,29.02563564,9.726064064,15.21308197,14.99822589,61.82837282,12.40182049,3.608274942,25.00695584,26.29110018,10.8966422,21.02906351,81.49090757,7.533274719,7.476924369,7.458913358,8.955187187,4.046283728,11.44851418,2.34462874,1.996210283,1.323481351,6.780948504,45.85245356,4.204375487,21.82701702,8.775532533
8.170081081,4.817945946,6.533945946,28.52486486,28.81891892,7.491054054,1.674183784,1.205002703,2.015,6.988189189,7.347405405,3.740243243,32.26513514,2.069189189,7.938054054,5.876108108,7.263918919,74.66918919,7.516567568,9.033432432,13.17945946,7.007297297,4.099621622,13.76454054,5.882054054,23.34513514,18.95945946,7.63527027,4.503,15.57837838,27.78864865,31.72837838,32.41135135,22.66783784,6.891891892,7.262864865,6.210702703,24.69756757,18.60567568,43.45945946,15.79140541,10.714,16.54591892,6.249,4.594864865,2.311567568,29.10891892,9.757135135,15.25783784,15.04278378,61.88918919,12.44475676,3.621621622,25.08054054,26.50118649,10.91810811,21.07486486,81.53108108,7.556513514,7.500243243,7.481891892,8.980972973,4.058891892,11.47289189,2.354567568,2.012447297,1.334286757,6.800972973,45.94243243,4.226486486,21.88027027,8.793810811
8.189102325,4.835937271,6.555394061,28.58054276,28.8857413,7.52433845,1.679959782,1.213675153,2.022489712,7.007277166,7.378231787,3.756483928,32.31480703,2.077659882,7.958910466,5.891483483,7.283416194,74.7143677,7.532185408,9.049913358,13.19970192,7.03032032,4.112721388,13.79845445,5.906038038,23.40550662,19.01673896,7.660951507,4.513123457,15.60124569,27.82361695,31.80803581,32.49325548,22.71835502,6.907463019,7.285291736,6.222165276,24.76643644,18.66391169,43.51838505,15.85005072,10.75498765,16.61018986,6.262415638,4.608567456,2.319037259,29.1922022,9.788206206,15.3025937,15.08734168,61.95000556,12.48769303,3.634968302,25.15412524,26.7112728,10.93957402,21.12066622,81.57125459,7.579752308,7.523562118,7.504870426,9.006758759,4.071500056,11.4972696,2.364506395,2.028684312,1.345092162,6.820997442,46.0324113,4.248597486,21.93352352,8.812089089
8.208123568,4.853928595,6.576842176,28.63622067,28.95256367,7.557622845,1.68573578,1.222347603,2.029979424,7.026365143,7.409058169,3.772724614,32.36447892,2.086130575,7.979766878,5.906858859,7.302913469,74.75954621,7.547803248,9.066394283,13.21994439,7.053343343,4.125821154,13.83236837,5.930022022,23.4658781,19.07401846,7.686632744,4.523246914,15.624113,27.85858525,31.88769325,32.5751596,22.76887221,6.923034145,7.307718607,6.23362785,24.83530531,18.7221477,43.57731064,15.90869603,10.79597531,16.67446079,6.275831276,4.622270048,2.326506951,29.27548549,9.819277277,15.34734957,15.13189957,62.01082193,12.5306293,3.648314982,25.22770993,26.9213591,10.96103993,21.16646758,81.61142809,7.602991102,7.546880992,7.52784896,9.032544545,4.084108219,11.52164731,2.374445223,2.044921327,1.355897568,6.841021911,46.12239017,4.270708486,21.98677678,8.830367367
8.227144811,4.87191992,6.59829029,28.69189857,29.01938605,7.590907241,1.691511778,1.231020053,2.037469136,7.04545312,7.439884551,3.788965299,32.41415082,2.094601268,8.00062329,5.922234234,7.322410744,74.80472472,7.563421088,9.082875209,13.24018685,7.076366366,4.138920921,13.86628228,5.954006006,23.52624958,19.13129796,7.712313981,4.53337037,15.64698031,27.89355355,31.96735068,32.65706373,22.81938939,6.938605272,7.330145479,6.245090424,24.90417417,18.78038372,43.63623624,15.96734134,10.83696296,16.73873173,6.289246914,4.635972639,2.333976643,29.35876877,9.850348348,15.39210544,15.17645746,62.0716383,12.57356557,3.661661662,25.30129463,27.13144541,10.98250584,21.21226894,81.6516016,7.626229897,7.570199867,7.550827494,9.05833033,4.096716383,11.54602503,2.384384051,2.061158342,1.366702973,6.86104638,46.21236904,4.292819486,22.04003003,8.848645646
8.246166055,4.889911245,6.619738405,28.74757647,29.08620843,7.624191636,1.697287777,1.239692504,2.044958848,7.064541097,7.470710933,3.805205984,32.46382271,2.103071961,8.021479702,5.93760961,7.341908019,74.84990324,7.579038928,9.099356134,13.26042932,7.099389389,4.152020687,13.9001962,5.97798999,23.58662107,19.18857747,7.737995217,4.543493827,15.66984763,27.92852186,32.04700812,32.73896786,22.86990657,6.954176399,7.35257235,6.256552997,24.97304304,18.83861973,43.69516183,16.02598665,10.87795062,16.80300267,6.302662551,4.649675231,2.341446335,29.44205205,9.881419419,15.43686131,15.22101535,62.13245468,12.61650184,3.675008342,25.37487932,27.34153172,11.00397175,21.25807029,81.69177511,7.649468691,7.593518741,7.573806028,9.084116116,4.109324547,11.57040274,2.394322878,2.077395356,1.377508378,6.881070849,46.3023479,4.314930486,22.09328328,8.866923924
8.265187298,4.907902569,6.64118652,28.80325437,29.15303081,7.657476032,1.703063775,1.248364954,2.05244856,7.083629074,7.501537315,3.821446669,32.51349461,2.111542654,8.042336114,5.952984985,7.361405294,74.89508175,7.594656768,9.115837059,13.28067178,7.122412412,4.165120454,13.93411011,6.001973974,23.64699255,19.24585697,7.763676454,4.553617284,15.69271494,27.96349016,32.12666555,32.82087198,22.92042376,6.969747525,7.374999221,6.268015571,25.04191191,18.89685574,43.75408742,16.08463197,10.91893827,16.86727361,6.316078189,4.663377822,2.348916027,29.52533534,9.91249049,15.48161717,15.26557324,62.19327105,12.6594381,3.688355022,25.44846402,27.55161803,11.02543766,21.30387165,81.73194862,7.672707485,7.616837615,7.596784562,9.109901902,4.12193271,11.59478045,2.404261706,2.093632371,1.388313784,6.901095318,46.39232677,4.337041486,22.14653654,8.885202202
8.284208542,4.925893894,6.662634635,28.85893227,29.21985319,7.690760427,1.708839773,1.257037404,2.059938272,7.10271705,7.532363697,3.837687354,32.5631665,2.120013347,8.063192526,5.96836036,7.380902569,74.94026026,7.610274608,9.132317985,13.30091425,7.145435435,4.17822022,13.96802402,6.025957958,23.70736403,19.30313647,7.789357691,4.563740741,15.71558225,27.99845846,32.20632299,32.90277611,22.97094094,6.985318652,7.397426093,6.279478145,25.11078078,18.95509176,43.81301301,16.14327728,10.95992593,16.93154454,6.329493827,4.677080414,2.356385719,29.60861862,9.943561562,15.52637304,15.31013113,62.25408742,12.70237437,3.701701702,25.52204872,27.76170434,11.04690357,21.34967301,81.77212212,7.69594628,7.64015649,7.619763096,9.135687688,4.134540874,11.61915816,2.414200534,2.109869386,1.399119189,6.921119786,46.48230564,4.359152486,22.19978979,8.90348048
8.303229785,4.943885219,6.684082749,28.91461017,29.28667556,7.724044823,1.714615771,1.265709854,2.067427984,7.121805027,7.563190079,3.853928039,32.61283839,2.12848404,8.084048938,5.983735736,7.400399844,74.98543877,7.625892448,9.14879891,13.32115671,7.168458458,4.191319987,14.00193794,6.049941942,23.76773551,19.36041597,7.815038928,4.573864198,15.73844956,28.03342676,32.28598042,32.98468024,23.02145812,7.000889779,7.419852964,6.290940718,25.17964965,19.01332777,43.87193861,16.20192259,11.00091358,16.99581548,6.342909465,4.690783005,2.363855411,29.6919019,9.974632633,15.57112891,15.35468902,62.31490379,12.74531064,3.715048382,25.59563341,27.97179065,11.06836948,21.39547436,81.81229563,7.719185074,7.663475364,7.642741631,9.161473473,4.147149038,11.64353587,2.424139362,2.126106401,1.409924595,6.941144255,46.57228451,4.381263486,22.25304304,8.921758759
8.322251029,4.961876543,6.705530864,28.97028807,29.35349794,7.757329218,1.72039177,1.274382305,2.074917695,7.140893004,7.594016461,3.870168724,32.66251029,2.136954733,8.10490535,5.999111111,7.419897119,75.03061728,7.641510288,9.165279835,13.34139918,7.191481481,4.204419753,14.03585185,6.073925926,23.828107,19.41769547,7.840720165,4.583987654,15.76131687,28.06839506,32.36563786,33.06658436,23.07197531,7.016460905,7.442279835,6.302403292,25.24851852,19.07156379,43.9308642,16.2605679,11.04190123,17.06008642,6.356325103,4.704485597,2.371325103,29.77518519,10.0057037,15.61588477,15.39924691,62.37572016,12.78824691,3.728395062,25.66921811,28.18187695,11.08983539,21.44127572,81.85246914,7.742423868,7.686794239,7.665720165,9.187259259,4.159757202,11.66791358,2.434078189,2.142343416,1.42073,6.961168724,46.66226337,4.403374486,22.3062963,8.940037037
8.341272272,4.979867868,6.726978979,29.02596597,29.42032032,7.790613614,1.726167768,1.283054755,2.082407407,7.159980981,7.624842843,3.886409409,32.71218218,2.145425425,8.125761762,6.014486486,7.439394394,75.0757958,7.657128128,9.181760761,13.36164164,7.214504505,4.21751952,14.06976577,6.09790991,23.88847848,19.47497497,7.866401401,4.594111111,15.78418418,28.10336336,32.4452953,33.14848849,23.12249249,7.032032032,7.464706707,6.313865866,25.31738739,19.1297998,43.98978979,16.31921321,11.08288889,17.12435736,6.369740741,4.718188188,2.378794795,29.85846847,10.03677477,15.66064064,15.4438048,62.43653654,12.83118318,3.741741742,25.7428028,28.39196326,11.1113013,21.48707708,81.89264264,7.765662663,7.710113113,7.688698699,9.213045045,4.172365365,11.69229129,2.444017017,2.15858043,1.431535405,6.981193193,46.75224224,4.425485485,22.35954955,8.958315315
8.360293516,4.997859193,6.748427094,29.08164387,29.4871427,7.823898009,1.731943766,1.291727205,2.089897119,7.179068958,7.655669225,3.902650095,32.76185408,2.153896118,8.146618174,6.029861862,7.458891669,75.12097431,7.672745968,9.198241686,13.38188411,7.237527528,4.230619286,14.10367968,6.121893894,23.94884996,19.53225448,7.892082638,4.604234568,15.8070515,28.13833166,32.52495273,33.23039261,23.17300968,7.047603159,7.487133578,6.32532844,25.38625626,19.18803581,44.04871538,16.37785853,11.12387654,17.18862829,6.383156379,4.73189078,2.386264487,29.94175175,10.06784585,15.70539651,15.4883627,62.49735291,12.87411945,3.755088422,25.8163875,28.60204957,11.13276721,21.53287843,81.93281615,7.788901457,7.733431988,7.711677233,9.238830831,4.184973529,11.716669,2.453955845,2.174817445,1.442340811,7.001217662,46.84222111,4.447596485,22.4128028,8.976593594
8.379314759,5.015850517,6.769875209,29.13732177,29.55396508,7.857182405,1.737719764,1.300399655,2.097386831,7.198156935,7.686495607,3.91889078,32.81152597,2.162366811,8.167474586,6.045237237,7.478388945,75.16615282,7.688363808,9.214722612,13.40212657,7.260550551,4.243719052,14.13759359,6.145877878,24.00922144,19.58953398,7.917763875,4.614358025,15.82991881,28.17329997,32.60461017,33.31229674,23.22352686,7.063174285,7.509560449,6.336791013,25.45512513,19.24627183,44.10764097,16.43650384,11.1648642,17.25289923,6.396572016,4.745593371,2.393734179,30.02503504,10.09891692,15.75015237,15.53292059,62.55816928,12.91705572,3.768435102,25.88997219,28.81213588,11.15423312,21.57867979,81.97298966,7.812140251,7.756750862,7.734655767,9.264616617,4.197581693,11.74104671,2.463894672,2.19105446,1.453146216,7.021242131,46.93219998,4.469707485,22.46605606,8.994871872
8.398336003,5.033841842,6.791323323,29.19299967,29.62078745,7.8904668,1.743495762,1.309072105,2.104876543,7.217244912,7.717321989,3.935131465,32.86119786,2.170837504,8.188330998,6.060612613,7.49788622,75.21133133,7.703981648,9.231203537,13.42236904,7.283573574,4.256818819,14.17150751,6.169861862,24.06959293,19.64681348,7.943445112,4.624481481,15.85278612,28.20826827,32.6842676,33.39420087,23.27404404,7.078745412,7.531987321,6.348253587,25.52399399,19.30450784,44.16656657,16.49514915,11.20585185,17.31717017,6.409987654,4.759295963,2.401203871,30.10831832,10.12998799,15.79490824,15.57747848,62.61898565,12.95999199,3.781781782,25.96355689,29.02222219,11.17569903,21.62448115,82.01316316,7.835379046,7.780069736,7.757634301,9.290402402,4.210189857,11.76542442,2.4738335,2.207291475,1.463951622,7.0412666,47.02217885,4.491818485,22.51930931,9.01315015
